sysname,chassis,source_ip,l2vpn,service_id,service_name,customer_id,sap,ingress_qos_id,egress_qos_id,buffer_min,buffer_max,resv_min,resv_max
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,245004,STP_SS7,2,3/1/15,1,1,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,245004,STP_SS7,2,3/1/16,1,1,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,250031,RNC50-IuB-6,2,6/1/12,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,250032,RNC50-IuB-7,2,6/1/15,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,250033,RNC50-IuB-8,2,6/1/14,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,250034,BSC50-Abis-1,2,6/2/1,2021,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,250035,BSC50-Abis-2,2,6/2/2,2021,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,250036,BSC52-Abis-1,2,6/2/3,2021,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,250037,BSC52-Abis-2,2,6/2/4,2021,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255028,OYM-ALU_MANAGMENT,2,1/1/24,3000,3000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255028,OYM-ALU_MANAGMENT,2,2/1/7,3000,3000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255029,IUB_7_RNC50,2,1/2/3,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255030,IUB_8_RNC50,2,1/2/4,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255031,IUB_9_RNC50,2,1/2/5,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255032,IUB_10_RNC50,2,1/2/6,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255033,IUB_11_RNC50,2,1/2/7,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255034,IUB_12_RNC50,2,1/2/8,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255035,IUB_13_RNC50,2,1/2/9,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,255036,IUB_14_RNC50,2,1/2/10,2000,2000,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,292991,To-NSC-HSS,2,2/1/19,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,298080,298080,2,2/1/1,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,505009,To-PROVISSIONING-HSS,2,2/2/17,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,epipe,515003,Servicio_GMSC_Signaling_M3UA-1,2,7/1/15,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,epipe,515004,Servicio_GMSC_Signaling_M3UA-2,2,7/1/16,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,epipe,524011,lineas_expands_IHSS_MTY-GDL,2,2/1/15,40,40,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,epipe,524014,lineas_expands_IHSS_Toluca-GDL,2,2/1/13,40,40,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,527006,GMSCGDL,2,6/2/22,1,1,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000001,7000001,2,3/1/33,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000002,7000002,2,3/1/34,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000003,7000003,2,3/1/17,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000004,7000004,2,3/1/18,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000005,7000005,2,3/1/19,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000005,7000005,2,3/1/20,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000005,7000005,2,3/1/21,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000005,7000005,2,3/1/22,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000006,7000006,2,3/1/23,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000007,7000007,2,3/1/24,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000008,7000008,2,6/1/1,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,7000013,7000013,2,3/1/32,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,50000051,IoT_HLR_GDL02_51,2,2/2/5,10,10,25.00,25.00,30.00,30.00
GDLMTX-JAL5075-SB,7450,10.190.1.171,vpls,50000051,IoT_HLR_GDL02_51,2,2/2/7,10,10,25.00,25.00,30.00,30.00
COLCEN-COL5017-GA,7750,10.190.1.179,vpls,225700,MGW-OYM,2,5/1/13,3000,3000,25.00,25.00,30.00,30.00
COLCEN-COL5017-GA,7750,10.190.1.179,vpls,225700,MGW-OYM,2,5/1/14,3000,3000,25.00,25.00,30.00,30.00
COLCEN-COL5017-GA,7750,10.190.1.179,vpls,225701,MGW-MEDIA,2,5/1/15,1,1,25.00,25.00,30.00,30.00
COLCEN-COL5017-GA,7750,10.190.1.179,vpls,225701,MGW-MEDIA,2,5/1/16,1,1,25.00,25.00,30.00,30.00
COLCEN-COL5017-GA,7750,10.190.1.179,vpls,225702,MGW-SIGNALING,2,5/1/17,1,1,25.00,25.00,30.00,30.00
COLCEN-COL5017-GA,7750,10.190.1.179,vpls,225702,MGW-SIGNALING,2,5/1/18,1,1,25.00,25.00,30.00,30.00
JUAMTX-JUA002-EB,7750,10.190.1.1,vpls,100,rvpls-200,2,2/1/7,50,50,,,,
JUAMTX-JUA002-EB,7750,10.190.1.1,vpls,100,rvpls-200,2,2/1/8,50,50,,,,
GDL-M3-EA,7750,10.190.1.216,vpls,225024,vpls_nso_cisco,2,1/1/3,1,1,25.00,25.00,30.00,30.00
GDL-M3-EA,7750,10.190.1.216,vpls,229295,Blaulabs,2,1/1/15,1,1,25.00,25.00,30.00,30.00
GDL-M3-EA,7750,10.190.1.216,vpls,229295,Blaulabs,2,1/1/16,1,1,25.00,25.00,30.00,30.00
GDL-M3-EA,7750,10.190.1.216,vpls,229295,Blaulabs,2,1/1/17,1,1,25.00,25.00,30.00,30.00
GDL-M3-EA,7750,10.190.1.216,vpls,229295,Blaulabs,2,1/1/18,1,1,25.00,25.00,30.00,30.00
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,20011,20011,2,1/1/10,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,223237,223237,2,1/1/11,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,233000,VPLS-MGMT-12e,2,2/1/60,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238105,238105,2,2/1/6,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238105,238105,2,2/1/7,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238105,238105,2,2/1/8,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238105,238105,2,2/1/9,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238106,238106,2,1/1/16,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238107,238107,2,2/1/10,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238108,238108,2,2/1/11,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238108,238108,2,2/1/12,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238108,238108,2,2/1/13,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238108,238108,2,2/1/14,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238109,238109,2,2/1/15,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238109,238109,2,2/1/16,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238109,238109,2,2/1/17,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238110,Blaulabs,2,2/1/18,1,1,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238110,Blaulabs,2,2/1/19,1,1,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238110,Blaulabs,2,2/1/20,1,1,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238110,Blaulabs,2,2/1/21,1,1,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238110,Blaulabs,2,2/1/22,1,1,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,238110,Blaulabs,2,2/1/23,1,1,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,259807,259807,2,1/1/5,40,40,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,259810,PASSPORT_x_ALU_CDJUAREZ,2,1/1/1,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,259810,PASSPORT_x_ALU_CDJUAREZ,2,1/1/2,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,259810,PASSPORT_x_ALU_CDJUAREZ,2,1/1/3,10,10,,,,
JUAMTX-JUA002-SA,7450,10.190.1.2,vpls,90004020,To-JUA-002-02_1-Gestion MW,2,2/1/1,1,1,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,223022,223022,2,2/1/16,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,223237,223237,2,1/1/11,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,233000,VPLS-MGMT-12e,2,2/1/60,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238105,238105,2,2/1/6,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238105,238105,2,2/1/7,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238105,238105,2,2/1/8,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238105,238105,2,2/1/9,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238106,238106,2,1/1/16,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238107,238107,2,2/1/10,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238108,238108,2,2/1/11,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238108,238108,2,2/1/12,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238108,238108,2,2/1/13,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238108,238108,2,2/1/14,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238109,238109,2,1/1/17,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238109,238109,2,1/1/18,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238109,238109,2,2/1/15,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238110,238110,2,2/1/18,1,1,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238110,238110,2,2/1/19,1,1,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,238110,238110,2,2/1/20,1,1,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,259810,PASSPORT_x_ALU_CDJUAREZ,2,1/1/1,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,259810,PASSPORT_x_ALU_CDJUAREZ,2,1/1/2,10,10,,,,
JUAMTX-JUA002-SB,7450,10.190.1.3,vpls,259810,PASSPORT_x_ALU_CDJUAREZ,2,1/1/3,10,10,,,,
MONTER-NVL4038-EB,7750,10.190.1.55,vpls,100,rvpls-100,2,2/1/7,50,50,,,,
MONTER-NVL4038-EB,7750,10.190.1.55,vpls,100,rvpls-100,2,2/1/8,50,50,,,,
MONTER-NVL4038-EB,7750,10.190.1.55,vpls,299898,To-FW-GSM-100G,2,2/1/5,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,100,100,1,1/1/1,15,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,100,100,1,1/1/5,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,112,VPLS-MGMT-POP-ATT,1,5/1/13,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,112,VPLS-MGMT-POP-ATT,1,5/1/14,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,300,vpls-300,2,1/1/2,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,300,vpls-300,2,1/1/3,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,300,vpls-300,2,1/1/7,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,200001,HHS_4_NODE_MTY_TO_MX,2,2/2/24,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204000,VPLS-MGMT-12e-MTY,2,2/1/21,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204000,VPLS-MGMT-12e-MTY,2,5/1/11,40,40,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204000,VPLS-MGMT-12e-MTY,2,5/1/12,40,40,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204001,IUB_1_RNC40,2,1/2/19,2000,2000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204003,IUB_3_RNC40,2,1/2/21,2000,2000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204004,IUB_4_RNC40,2,1/2/23,2000,2000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204006,SBC-ACME-INTERCON-BESTEL,2,2/1/23,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204105,To-NVL-4038-02_1-Gestion_MW,2,7/1/3,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204107,Blaulabs,2,5/1/25,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204107,Blaulabs,2,5/1/26,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,204107,Blaulabs,2,5/1/27,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,215001,Servicio_VMSC_Signaling,2,2/2/1,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,215002,Servicio_GMGW_O&M,2,8/1/21,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224005,224005,1,2/1/19,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224011,224011,1,2/1/20,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224013,224013,2,1/2/11,3001,3000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224013,224013,2,1/2/12,3001,3000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224014,To-TRAFFIC-PCRF-MTY,2,1/2/13,2000,2000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224014,To-TRAFFIC-PCRF-MTY,2,1/2/16,2000,2000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224014,To-TRAFFIC-PCRF-MTY,2,1/2/17,2000,2000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224025,IHSS-NSC1,2,2/2/14,40,40,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224027,IHSS-PROVISIONING,2,2/2/10,40,40,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224027,IHSS-PROVISIONING,2,2/2/21,40,40,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224028,224028,2,6/1/10,2030,2000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224029,224029,2,2/1/8,3000,3000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224030,224030,2,5/1/4,3000,3000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224039,INTERCONEXION-TELMEX-INCOMING,2,7/2/23,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224040,To-GESTION-FTP,2,7/2/11,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224041,224041,1,6/2/23,3001,3000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224045,To-INTERNET-FTP,2,7/2/12,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224091,To-CIENA-O&M-3,2,5/1/20,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224092,To-CIENA-O&M-4,2,5/1/21,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224100,224100,2,7/2/1,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224100,224100,2,7/2/2,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224100,224100,2,7/2/3,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224103,224103,2,7/2/4,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224104,SGSN-AGCA-HLR-Gr,2,7/1/19,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224106,SGSN-AGCA-RNC-Iu,2,7/1/13,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224106,SGSN-AGCA-RNC-Iu,2,7/1/18,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224107,MSOFTX3000,2,5/1/5,40,40,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224112,SERVIDOR-CIENA,2,5/1/38,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224115,Skyligt-MGMT-network experience,2,8/1/8,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224115,Skyligt-MGMT-network experience,2,8/1/12,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224116,Skyligt-ILO-network experience,2,8/1/9,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224118,224118,2,8/1/14,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224121,vpls-To-CIENA-100G,2,5/1/23,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224122,vpls-To-CIENA-O&M-INTERNET,2,5/1/24,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224300,GENIUS INFINISTREAM,3,1/2/18,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224300,GENIUS INFINISTREAM,3,2/2/19,40,40,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224300,GENIUS INFINISTREAM,3,6/1/8,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224300,GENIUS INFINISTREAM,3,6/1/18,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224301,224301,2,7/1/15,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224632,224632,2,8/1/3,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224636,vpls_lte_SGSN_ATCA_MTY(MSO_MTY),2,7/1/14,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224704,224704,2,8/2/22,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224705,224705,2,8/2/21,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224706,224706,2,8/2/23,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224707,224707,2,8/2/19,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224708,224708,2,8/2/17,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224709,224709,2,8/2/20,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224710,224710,2,8/2/18,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224711,224711,2,8/2/13,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224712,224712,2,8/2/15,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224713,224713,2,8/2/14,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224714,224714,2,8/2/16,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224723,224723,2,8/2/12,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224730,224730,2,2/1/15,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224731,224731,2,6/2/11,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224732,224732,2,6/2/12,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224733,224733,2,6/2/13,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224734,224734,2,5/1/41,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224734,224734,2,5/1/42,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224734,224734,2,5/1/43,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224734,224734,2,5/1/44,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224736,224736,2,5/1/45,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224737,224737,2,5/1/46,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224738,224738,2,5/1/47,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224739,224739,2,5/1/48,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224740,224740,2,5/1/49,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224741,224741,2,5/1/50,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224742,224742,2,7/2/18,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224743,224743,2,7/2/19,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224743,224743,2,7/2/20,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224745,224745,2,6/2/10,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224745,224745,2,8/2/7,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224747,224747,2,8/2/8,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224749,224749,2,8/2/9,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224750,224750,2,5/1/51,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224750,224750,2,5/1/52,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224750,224750,2,5/1/53,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224750,224750,2,5/1/54,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,224752,224752,2,5/1/60,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,225125,225125,2,8/1/17,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,225126,225126,2,8/1/18,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229115,SIP_Load_Balancers_2,2,8/1/5,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229115,SIP_Load_Balancers_2,2,8/1/24,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229117,SIP_Load_Balancers_O&M,2,1/1/4,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229521,SGSN-AGCA-GGSN-Gn,2,1/1/12,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229521,SGSN-AGCA-GGSN-Gn,2,1/1/14,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229521,SGSN-AGCA-GGSN-Gn,2,6/2/3,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229521,SGSN-AGCA-GGSN-Gn,2,6/2/16,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229521,SGSN-AGCA-GGSN-Gn,2,6/2/20,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229521,SGSN-AGCA-GGSN-Gn,2,7/1/16,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229521,SGSN-AGCA-GGSN-Gn,2,7/1/22,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229522,SGSN-AGCA-RNC-IuPS,2,1/1/13,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229522,SGSN-AGCA-RNC-IuPS,2,1/1/18,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229522,SGSN-AGCA-RNC-IuPS,2,6/1/24,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229522,SGSN-AGCA-RNC-IuPS,2,6/2/21,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229522,SGSN-AGCA-RNC-IuPS,2,7/1/17,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229522,SGSN-AGCA-RNC-IuPS,2,7/1/23,1,1,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,229523,SGSN-AGCA-CG,2,7/1/21,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,234001,234001,2,2/2/16,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,234001,234001,2,7/2/5,10,10,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,238444,CG-Ga-INTERFACE,2,1/1/17,2021,2000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,238444,CG-Ga-INTERFACE,2,1/1/19,2021,2000,,,,
MONTER-NVL4038-SA,7450,10.190.1.56,vpls,238444,CG-Ga-INTERFACE,2,2/2/12,2021,2000,,,,
